case_id,activity,timestamp,resource,lifecycle
12,C.2 - Receive Bank Response,2024-01-01T11:01:02,BankSystem,start
12,C.2 - Receive Bank Response,2024-01-01T11:01:04,BankSystem,complete
12,C - Fund Authorization,2024-01-01T11:01:07,FinanceSystem,complete
12,D - Charge Card,2024-01-01T11:01:09,ChargeSystem,start
12,D.1 - Charge Request (Case 12),2024-01-01T11:01:12,ChargeSystem,start
12,D.1 - Charge Request (Case 12),2024-01-01T11:01:13,ChargeSystem,complete
12,D.2 - Receive Charge Response,2024-01-01T11:01:15,ChargeSystem,start
12,D.2 - Receive Charge Response,2024-01-01T11:01:17,ChargeSystem,complete
12,D - Charge Card,2024-01-01T11:01:21,ChargeSystem,complete
12,E - Notification & Reconciliation,2024-01-01T11:01:25,Orchestrator,start
12,E.1 - Customer Notification (Case 12),2024-01-01T11:01:29,Notifier,start
12,E.1 - Customer Notification (Case 12),2024-01-01T11:01:31,Notifier,complete
12,E.2 - Merchant Notification (Case 12),2024-01-01T11:01:35,Notifier,start
12,E.2 - Merchant Notification (Case 12),2024-01-01T11:01:38,Notifier,complete
12,E.3 - Update Ledger,2024-01-01T11:01:39,LedgerSystem,start
12,E.3.1 - Insert Transaction Record,2024-01-01T11:01:41,LedgerSystem,start
12,E.3.1 - Insert Transaction Record,2024-01-01T11:01:45,LedgerSystem,complete
12,E.3.2 - Close Ledger Entry,2024-01-01T11:01:49,LedgerSystem,start
12,E.3.2 - Close Ledger Entry,2024-01-01T11:01:50,LedgerSystem,complete
12,E.3 - Update Ledger,2024-01-01T11:01:51,LedgerSystem,complete
12,E.4 - Reconcile Batch,2024-01-01T11:01:52,BatchSystem,start
12,E.4.1 - Aggregate Transactions,2024-01-01T11:01:53,BatchSystem,start
12,E.4.2 - Generate Batch Report,2024-01-01T11:01:54,ReportSystem,start
12,E.4.1 - Aggregate Transactions,2024-01-01T11:01:57,BatchSystem,complete
12,E.4.2 - Generate Batch Report,2024-01-01T11:02:00,ReportSystem,complete
12,E.4 - Reconcile Batch,2024-01-01T11:02:04,BatchSystem,complete
12,E - Notification & Reconciliation,2024-01-01T11:02:08,Orchestrator,complete
13,A - Validate Payment,2024-01-01T11:15:00,Orchestrator,start
13,A - Validate Payment,2024-01-01T11:15:04,Orchestrator,complete
13,A.1 - Basic Validation,2024-01-01T11:15:07,Validator,start
13,A.1.1 - Check Card Number,2024-01-01T11:15:11,Validator,start
13,A.1.1 - Check Card Number,2024-01-01T11:15:12,Validator,complete
13,A.1.2 - Check Expiry,2024-01-01T11:15:16,Validator,start
13,A.1.2 - Check Expiry,2024-01-01T11:15:18,Validator,complete
13,A.1.3 - Check CVV,2024-01-01T11:15:22,Validator,start
13,A.1.3 - Check CVV,2024-01-01T11:15:26,Validator,complete
13,A.1.1 - Check Card Number,2024-01-01T11:15:27,Validator,start
13,A.1.1 - Check Card Number,2024-01-01T11:15:30,Validator,complete
13,A.1.1 - Check Card Number,2024-01-01T11:15:31,Validator,start
13,A.1.1 - Check Card Number,2024-01-01T11:15:33,Validator,complete
13,A.1.1 - Check Card Number,2024-01-01T11:15:35,Validator,start
13,A.1.1 - Check Card Number,2024-01-01T11:15:38,Validator,complete
13,A.1 - Basic Validation,2024-01-01T11:15:42,Validator,complete
13,A.2 - Advanced Validation,2024-01-01T11:15:44,Validator,start
13,A.2.1 - Validate Address,2024-01-01T11:15:45,Validator,start
13,A.2.2 - Validate Zip Code,2024-01-01T11:15:46,Validator,start
13,A.2.1 - Validate Address,2024-01-01T11:15:47,Validator,complete
13,A.2.2 - Validate Zip Code,2024-01-01T11:15:49,Validator,complete
13,A.2 - Advanced Validation,2024-01-01T11:15:51,Validator,complete
13,B - Fraud Checks,2024-01-01T11:15:55,FraudOrchestrator,start
13,B.1 - Run Fraud Engine,2024-01-01T11:15:56,FraudSystem,start
13,B.1 - Run Fraud Engine,2024-01-01T11:15:59,FraudSystem,complete
13,B.2 - Fraud Notification Call (Case 13),2024-01-01T11:16:00,AsyncNotifier,start
13,B.2 - Fraud Notification Call (Case 13),2024-01-01T11:16:04,AsyncNotifier,complete
13,B.3 - Parallel Checks,2024-01-01T11:16:08,FraudSystem,start
13,B.3.1 - Check Geolocation,2024-01-01T11:16:09,GeoSystem,start
13,B.3.2 - Check Transaction History,2024-01-01T11:16:10,HistorySystem,start
13,B.3.1 - Check Geolocation,2024-01-01T11:16:14,GeoSystem,complete
13,B.3.2 - Check Transaction History,2024-01-01T11:16:16,HistorySystem,complete
13,B.3 - Parallel Checks,2024-01-01T11:16:19,FraudSystem,complete
13,B - Fraud Checks,2024-01-01T11:16:20,FraudOrchestrator,complete
13,C - Fund Authorization,2024-01-01T11:16:22,FinanceSystem,start
13,C.1 - Bank API Call (Case 13),2024-01-01T11:16:24,BankSystem,start
13,C.1 - Bank API Call (Case 13),2024-01-01T11:16:26,BankSystem,complete
13,C.2 - Receive Bank Response,2024-01-01T11:16:30,BankSystem,start
13,C.2 - Receive Bank Response,2024-01-01T11:16:31,BankSystem,complete
13,C.3 - Request Additional Info,2024-01-01T11:16:33,FinanceSystem,start
13,C.3 - Request Additional Info,2024-01-01T11:16:34,FinanceSystem,complete
13,C.3 - Request Additional Info,2024-01-01T11:16:38,FinanceSystem,start
13,C.3 - Request Additional Info,2024-01-01T11:16:41,FinanceSystem,complete
13,C.3 - Request Additional Info,2024-01-01T11:16:43,FinanceSystem,start
13,C.3 - Request Additional Info,2024-01-01T11:16:47,FinanceSystem,complete
13,C - Fund Authorization,2024-01-01T11:16:48,FinanceSystem,complete
13,D - Charge Card,2024-01-01T11:16:52,ChargeSystem,start
13,D.1 - Charge Request (Case 13),2024-01-01T11:16:55,ChargeSystem,start
13,D.1 - Charge Request (Case 13),2024-01-01T11:16:56,ChargeSystem,complete
13,D.2 - Receive Charge Response,2024-01-01T11:16:58,ChargeSystem,start
13,D.2 - Receive Charge Response,2024-01-01T11:17:00,ChargeSystem,complete
13,D.3 - Handle Charge Error,2024-01-01T11:17:01,ErrorHandler,start
13,D.3 - Handle Charge Error,2024-01-01T11:17:02,ErrorHandler,complete
13,D.1 - Charge Request Retry (Case 13),2024-01-01T11:17:05,ChargeSystem,start
13,D.1 - Charge Request Retry (Case 13),2024-01-01T11:17:06,ChargeSystem,complete
13,D.2 - Receive Charge Response Retry,2024-01-01T11:17:10,ChargeSystem,start
13,D.2 - Receive Charge Response Retry,2024-01-01T11:17:13,ChargeSystem,complete
13,D - Charge Card,2024-01-01T11:17:15,ChargeSystem,complete
13,E - Notification & Reconciliation,2024-01-01T11:17:17,Orchestrator,start
13,E.1 - Customer Notification (Case 13),2024-01-01T11:17:20,Notifier,start
13,E.1 - Customer Notification (Case 13),2024-01-01T11:17:23,Notifier,complete
13,E.2 - Merchant Notification (Case 13),2024-01-01T11:17:27,Notifier,start
13,E.2 - Merchant Notification (Case 13),2024-01-01T11:17:30,Notifier,complete
13,E.3 - Update Ledger,2024-01-01T11:17:33,LedgerSystem,start
13,E.3.1 - Insert Transaction Record,2024-01-01T11:17:34,LedgerSystem,start
13,E.3.1 - Insert Transaction Record,2024-01-01T11:17:35,LedgerSystem,complete
13,E.3.2 - Close Ledger Entry,2024-01-01T11:17:38,LedgerSystem,start
13,E.3.2 - Close Ledger Entry,2024-01-01T11:17:40,LedgerSystem,complete
13,E.3 - Update Ledger,2024-01-01T11:17:43,LedgerSystem,complete
13,E.4 - Reconcile Batch,2024-01-01T11:17:44,BatchSystem,start
13,E.4.1 - Aggregate Transactions,2024-01-01T11:17:45,BatchSystem,start
13,E.4.2 - Generate Batch Report,2024-01-01T11:17:46,ReportSystem,start
13,E.4.1 - Aggregate Transactions,2024-01-01T11:17:49,BatchSystem,complete
13,E.4.2 - Generate Batch Report,2024-01-01T11:17:50,ReportSystem,complete
13,E.4 - Reconcile Batch,2024-01-01T11:17:51,BatchSystem,complete
13,E - Notification & Reconciliation,2024-01-01T11:17:52,Orchestrator,complete
14,A - Validate Payment,2024-01-01T11:30:00,Orchestrator,start
14,A - Validate Payment,2024-01-01T11:30:01,Orchestrator,complete
14,A.1 - Basic Validation,2024-01-01T11:30:02,Validator,start
14,A.1.1 - Check Card Number,2024-01-01T11:30:04,Validator,start
14,A.1.1 - Check Card Number,2024-01-01T11:30:05,Validator,complete
14,A.1.2 - Check Expiry,2024-01-01T11:30:08,Validator,start
14,A.1.2 - Check Expiry,2024-01-01T11:30:10,Validator,complete
14,A.1.3 - Check CVV,2024-01-01T11:30:11,Validator,start
14,A.1.3 - Check CVV,2024-01-01T11:30:12,Validator,complete
14,A.1.1 - Check Card Number,2024-01-01T11:30:16,Validator,start
14,A.1.1 - Check Card Number,2024-01-01T11:30:18,Validator,complete
14,A.1.1 - Check Card Number,2024-01-01T11:30:19,Validator,start
14,A.1.1 - Check Card Number,2024-01-01T11:30:21,Validator,complete
14,A.1.1 - Check Card Number,2024-01-01T11:30:22,Validator,start
14,A.1.1 - Check Card Number,2024-01-01T11:30:23,Validator,complete
14,A.1 - Basic Validation,2024-01-01T11:30:27,Validator,complete
14,A.2 - Advanced Validation,2024-01-01T11:30:31,Validator,start
14,A.2.1 - Validate Address,2024-01-01T11:30:32,Validator,start
14,A.2.2 - Validate Zip Code,2024-01-01T11:30:33,Validator,start
14,A.2.1 - Validate Address,2024-01-01T11:30:34,Validator,complete
14,A.2.2 - Validate Zip Code,2024-01-01T11:30:38,Validator,complete
14,A.2 - Advanced Validation,2024-01-01T11:30:41,Validator,complete
14,B - Fraud Checks,2024-01-01T11:30:45,FraudOrchestrator,start
14,B.1 - Run Fraud Engine,2024-01-01T11:30:47,FraudSystem,start
14,B.1 - Run Fraud Engine,2024-01-01T11:30:48,FraudSystem,complete
14,B.2 - Fraud Notification Call (Case 14),2024-01-01T11:30:52,AsyncNotifier,start
14,B.2 - Fraud Notification Call (Case 14),2024-01-01T11:30:55,AsyncNotifier,complete
14,B.3 - Parallel Checks,2024-01-01T11:30:56,FraudSystem,start
14,B.3.1 - Check Geolocation,2024-01-01T11:30:57,GeoSystem,start
14,B.3.2 - Check Transaction History,2024-01-01T11:30:58,HistorySystem,start
14,B.3.1 - Check Geolocation,2024-01-01T11:31:00,GeoSystem,complete
14,B.3.2 - Check Transaction History,2024-01-01T11:31:01,HistorySystem,complete
14,B.3 - Parallel Checks,2024-01-01T11:31:04,FraudSystem,complete
14,B - Fraud Checks,2024-01-01T11:31:08,FraudOrchestrator,complete
14,C - Fund Authorization,2024-01-01T11:31:09,FinanceSystem,start
14,C.1 - Bank API Call (Case 14),2024-01-01T11:31:12,BankSystem,start
14,C.1 - Bank API Call (Case 14),2024-01-01T11:31:14,BankSystem,complete
14,C.2 - Receive Bank Response,2024-01-01T11:31:18,BankSystem,start
14,C.2 - Receive Bank Response,2024-01-01T11:31:20,BankSystem,complete
14,C.3 - Request Additional Info,2024-01-01T11:31:23,FinanceSystem,start
14,C.3 - Request Additional Info,2024-01-01T11:31:25,FinanceSystem,complete
14,C.3 - Request Additional Info,2024-01-01T11:31:26,FinanceSystem,start
14,C.3 - Request Additional Info,2024-01-01T11:31:30,FinanceSystem,complete
14,C.3 - Request Additional Info,2024-01-01T11:31:33,FinanceSystem,start
14,C - Fund Authorization,2024-01-01T11:31:37,FinanceSystem,complete
14,D - Charge Card,2024-01-01T11:31:40,ChargeSystem,start
14,D.1 - Charge Request (Case 14),2024-01-01T11:31:42,ChargeSystem,start
14,D.1 - Charge Request (Case 14),2024-01-01T11:31:44,ChargeSystem,complete
14,D.2 - Receive Charge Response,2024-01-01T11:31:46,ChargeSystem,start
14,D.2 - Receive Charge Response,2024-01-01T11:31:47,ChargeSystem,complete
14,D - Charge Card,2024-01-01T11:31:50,ChargeSystem,complete
14,E - Notification & Reconciliation,2024-01-01T11:31:53,Orchestrator,start
14,E.1 - Customer Notification (Case 14),2024-01-01T11:31:55,Notifier,start
14,E.1 - Customer Notification (Case 14),2024-01-01T11:31:56,Notifier,complete
14,E.2 - Merchant Notification (Case 14),2024-01-01T11:32:00,Notifier,start
14,E.2 - Merchant Notification (Case 14),2024-01-01T11:32:04,Notifier,complete
14,E.3 - Update Ledger,2024-01-01T11:32:06,LedgerSystem,start
14,E.3.1 - Insert Transaction Record,2024-01-01T11:32:09,LedgerSystem,start
14,E.3.1 - Insert Transaction Record,2024-01-01T11:32:12,LedgerSystem,complete
14,E.3.2 - Close Ledger Entry,2024-01-01T11:32:15,LedgerSystem,start
14,E.3.2 - Close Ledger Entry,2024-01-01T11:32:18,LedgerSystem,complete
14,E.3 - Update Ledger,2024-01-01T11:32:21,LedgerSystem,complete
14,E.4 - Reconcile Batch,2024-01-01T11:32:24,BatchSystem,start
14,E.4.1 - Aggregate Transactions,2024-01-01T11:32:25,BatchSystem,start
14,E.4.2 - Generate Batch Report,2024-01-01T11:32:26,ReportSystem,start
14,E.4.1 - Aggregate Transactions,2024-01-01T11:32:27,BatchSystem,complete
14,E.4.2 - Generate Batch Report,2024-01-01T11:32:28,ReportSystem,complete
14,E.4 - Reconcile Batch,2024-01-01T11:32:31,BatchSystem,complete
14,E - Notification & Reconciliation,2024-01-01T11:32:32,Orchestrator,complete
15,A - Validate Payment,2024-01-01T11:45:00,Orchestrator,start
15,A - Validate Payment,2024-01-01T11:45:03,Orchestrator,complete
15,A.1 - Basic Validation,2024-01-01T11:45:04,Validator,start
15,A.1.1 - Check Card Number,2024-01-01T11:45:07,Validator,start
15,A.1.1 - Check Card Number,2024-01-01T11:45:08,Validator,complete
15,A.1.2 - Check Expiry,2024-01-01T11:45:12,Validator,start
15,A.1.2 - Check Expiry,2024-01-01T11:45:15,Validator,complete
15,A.1.3 - Check CVV,2024-01-01T11:45:18,Validator,start
15,A.1.3 - Check CVV,2024-01-01T11:45:19,Validator,complete
15,A.1.1 - Check Card Number,2024-01-01T11:45:22,Validator,start
15,A.1.1 - Check Card Number,2024-01-01T11:45:26,Validator,complete
15,A.1.1 - Check Card Number,2024-01-01T11:45:30,Validator,start
15,A.1.1 - Check Card Number,2024-01-01T11:45:31,Validator,complete
15,A.1 - Basic Validation,2024-01-01T11:45:35,Validator,complete
15,A.2 - Advanced Validation,2024-01-01T11:45:37,Validator,start
15,A.2.1 - Validate Address,2024-01-01T11:45:38,Validator,start
15,A.2.2 - Validate Zip Code,2024-01-01T11:45:39,Validator,start
15,A.2.1 - Validate Address,2024-01-01T11:45:42,Validator,complete
15,A.2.2 - Validate Zip Code,2024-01-01T11:45:43,Validator,complete
15,A.2 - Advanced Validation,2024-01-01T11:45:46,Validator,complete
15,B - Fraud Checks,2024-01-01T11:45:48,FraudOrchestrator,start
15,B.1 - Run Fraud Engine,2024-01-01T11:45:51,FraudSystem,start
15,B.1 - Run Fraud Engine,2024-01-01T11:45:54,FraudSystem,complete
15,B.2 - Fraud Notification Call (Case 15),2024-01-01T11:45:57,AsyncNotifier,start
15,B.2 - Fraud Notification Call (Case 15),2024-01-01T11:46:00,AsyncNotifier,complete
15,B.3 - Parallel Checks,2024-01-01T11:46:02,FraudSystem,start
15,B.3.1 - Check Geolocation,2024-01-01T11:46:03,GeoSystem,start
15,B.3.2 - Check Transaction History,2024-01-01T11:46:04,HistorySystem,start
15,B.3.1 - Check Geolocation,2024-01-01T11:46:05,GeoSystem,complete
15,B.3.2 - Check Transaction History,2024-01-01T11:46:08,HistorySystem,complete
15,B.3 - Parallel Checks,2024-01-01T11:46:09,FraudSystem,complete
15,B - Fraud Checks,2024-01-01T11:46:13,FraudOrchestrator,complete
15,C - Fund Authorization,2024-01-01T11:46:16,FinanceSystem,start
15,C.1 - Bank API Call (Case 15),2024-01-01T11:46:19,BankSystem,start
15,C.1 - Bank API Call (Case 15),2024-01-01T11:46:20,BankSystem,complete
15,C.2 - Receive Bank Response,2024-01-01T11:46:22,BankSystem,start
15,C.2 - Receive Bank Response,2024-01-01T11:46:24,BankSystem,complete
15,C.3 - Request Additional Info,2024-01-01T11:46:28,FinanceSystem,start
15,C.3 - Request Additional Info,2024-01-01T11:46:32,FinanceSystem,complete
15,C.3 - Request Additional Info,2024-01-01T11:46:34,FinanceSystem,complete
15,C.3 - Request Additional Info,2024-01-01T11:46:35,FinanceSystem,start
15,C.3 - Request Additional Info,2024-01-01T11:46:36,FinanceSystem,complete
15,C - Fund Authorization,2024-01-01T11:46:40,FinanceSystem,complete
15,D - Charge Card,2024-01-01T11:46:44,ChargeSystem,start
15,D.1 - Charge Request (Case 15),2024-01-01T11:46:45,ChargeSystem,start
15,D.1 - Charge Request (Case 15),2024-01-01T11:46:49,ChargeSystem,complete
15,D.2 - Receive Charge Response,2024-01-01T11:46:52,ChargeSystem,start
15,D.2 - Receive Charge Response,2024-01-01T11:46:56,ChargeSystem,complete
15,D - Charge Card,2024-01-01T11:47:00,ChargeSystem,complete
15,E - Notification & Reconciliation,2024-01-01T11:47:04,Orchestrator,start
15,E.1 - Customer Notification (Case 15),2024-01-01T11:47:07,Notifier,start
15,E.1 - Customer Notification (Case 15),2024-01-01T11:47:09,Notifier,complete
15,E.2 - Merchant Notification (Case 15),2024-01-01T11:47:12,Notifier,start
15,E.2 - Merchant Notification (Case 15),2024-01-01T11:47:16,Notifier,complete
15,E.3 - Update Ledger,2024-01-01T11:47:19,LedgerSystem,start
15,E.3.1 - Insert Transaction Record,2024-01-01T11:47:22,LedgerSystem,start
15,E.3.1 - Insert Transaction Record,2024-01-01T11:47:25,LedgerSystem,complete
15,E.3.2 - Close Ledger Entry,2024-01-01T11:47:27,LedgerSystem,start
15,E.3.2 - Close Ledger Entry,2024-01-01T11:47:29,LedgerSystem,complete
15,E.3 - Update Ledger,2024-01-01T11:47:33,LedgerSystem,complete
15,E.4 - Reconcile Batch,2024-01-01T11:47:36,BatchSystem,start
15,E.4.1 - Aggregate Transactions,2024-01-01T11:47:37,BatchSystem,start
15,E.4.2 - Generate Batch Report,2024-01-01T11:47:38,ReportSystem,start
15,E.4.1 - Aggregate Transactions,2024-01-01T11:47:40,BatchSystem,complete
15,E.4.2 - Generate Batch Report,2024-01-01T11:47:44,ReportSystem,complete
15,E.4 - Reconcile Batch,2024-01-01T11:47:45,BatchSystem,complete
15,E - Notification & Reconciliation,2024-01-01T11:47:46,Orchestrator,complete
16,A - Validate Payment,2024-01-01T12:00:00,Orchestrator,start
16,A - Validate Payment,2024-01-01T12:00:04,Orchestrator,complete
16,A.1 - Basic Validation,2024-01-01T12:00:08,Validator,start
16,A.1.1 - Check Card Number,2024-01-01T12:00:10,Validator,start
16,A.1.1 - Check Card Number,2024-01-01T12:00:13,Validator,complete
16,A.1.2 - Check Expiry,2024-01-01T12:00:17,Validator,start
16,A.1.2 - Check Expiry,2024-01-01T12:00:20,Validator,complete
16,A.1.3 - Check CVV,2024-01-01T12:00:23,Validator,start
16,A.1.3 - Check CVV,2024-01-01T12:00:27,Validator,complete
16,A.1 - Basic Validation,2024-01-01T12:00:30,Validator,complete
16,A.2 - Advanced Validation,2024-01-01T12:00:33,Validator,start
16,A.2.1 - Validate Address,2024-01-01T12:00:34,Validator,start
16,A.2.2 - Validate Zip Code,2024-01-01T12:00:35,Validator,start
16,A.2.1 - Validate Address,2024-01-01T12:00:39,Validator,complete
16,A.2.2 - Validate Zip Code,2024-01-01T12:00:42,Validator,complete
16,A.2 - Advanced Validation,2024-01-01T12:00:45,Validator,complete
16,B - Fraud Checks,2024-01-01T12:00:46,FraudOrchestrator,start
16,B.1 - Run Fraud Engine,2024-01-01T12:00:50,FraudSystem,start
16,B.1 - Run Fraud Engine,2024-01-01T12:00:53,FraudSystem,complete
16,B.2 - Fraud Notification Call (Case 16),2024-01-01T12:00:55,AsyncNotifier,start
16,B.2 - Fraud Notification Call (Case 16),2024-01-01T12:00:59,AsyncNotifier,complete
16,B.3 - Parallel Checks,2024-01-01T12:01:02,FraudSystem,start
16,B.3.1 - Check Geolocation,2024-01-01T12:01:03,GeoSystem,start
16,B.3.2 - Check Transaction History,2024-01-01T12:01:04,HistorySystem,start
16,B.3.1 - Check Geolocation,2024-01-01T12:01:06,GeoSystem,complete
16,B.3.2 - Check Transaction History,2024-01-01T12:01:07,HistorySystem,complete
16,B.3 - Parallel Checks,2024-01-01T12:01:09,FraudSystem,complete
16,B - Fraud Checks,2024-01-01T12:01:12,FraudOrchestrator,complete
16,C - Fund Authorization,2024-01-01T12:01:14,FinanceSystem,start
16,C.1 - Bank API Call (Case 16),2024-01-01T12:01:17,BankSystem,start
16,C.1 - Bank API Call (Case 16),2024-01-01T12:01:19,BankSystem,complete
16,C.2 - Receive Bank Response,2024-01-01T12:01:22,BankSystem,start
16,C.2 - Receive Bank Response,2024-01-01T12:01:26,BankSystem,complete
16,C - Fund Authorization,2024-01-01T12:01:30,FinanceSystem,complete
16,D - Charge Card,2024-01-01T12:01:31,ChargeSystem,start
16,D.1 - Charge Request (Case 16),2024-01-01T12:01:34,ChargeSystem,start
16,D.1 - Charge Request (Case 16),2024-01-01T12:01:35,ChargeSystem,complete
16,D.2 - Receive Charge Response,2024-01-01T12:01:37,ChargeSystem,start
16,D.2 - Receive Charge Response,2024-01-01T12:01:39,ChargeSystem,complete
16,D - Charge Card,2024-01-01T12:01:43,ChargeSystem,complete
16,E - Notification & Reconciliation,2024-01-01T12:01:44,Orchestrator,start
16,E.1 - Customer Notification (Case 16),2024-01-01T12:01:45,Notifier,start
16,E.1 - Customer Notification (Case 16),2024-01-01T12:01:47,Notifier,complete
16,E.2 - Merchant Notification (Case 16),2024-01-01T12:01:50,Notifier,start
16,E.2 - Merchant Notification (Case 16),2024-01-01T12:01:51,Notifier,complete
16,E.3 - Update Ledger,2024-01-01T12:01:52,LedgerSystem,start
16,E.3.1 - Insert Transaction Record,2024-01-01T12:01:53,LedgerSystem,start
16,E.3.1 - Insert Transaction Record,2024-01-01T12:01:57,LedgerSystem,complete
16,E.3.2 - Close Ledger Entry,2024-01-01T12:02:00,LedgerSystem,start
16,E.3.2 - Close Ledger Entry,2024-01-01T12:02:01,LedgerSystem,complete
16,E.3 - Update Ledger,2024-01-01T12:02:03,LedgerSystem,complete
16,E.4 - Reconcile Batch,2024-01-01T12:02:06,BatchSystem,start
16,E.4.1 - Aggregate Transactions,2024-01-01T12:02:07,BatchSystem,start
16,E.4.2 - Generate Batch Report,2024-01-01T12:02:08,ReportSystem,start
16,E.4.1 - Aggregate Transactions,2024-01-01T12:02:12,BatchSystem,complete
16,E.4.2 - Generate Batch Report,2024-01-01T12:02:16,ReportSystem,complete
16,E.4 - Reconcile Batch,2024-01-01T12:02:18,BatchSystem,complete
16,E - Notification & Reconciliation,2024-01-01T12:02:20,Orchestrator,complete
17,A - Validate Payment,2024-01-01T12:15:00,Orchestrator,start
17,A - Validate Payment,2024-01-01T12:15:03,Orchestrator,complete
17,A.1 - Basic Validation,2024-01-01T12:15:07,Validator,start
17,A.1.1 - Check Card Number,2024-01-01T12:15:10,Validator,start
17,A.1.1 - Check Card Number,2024-01-01T12:15:14,Validator,complete
17,A.1.2 - Check Expiry,2024-01-01T12:15:16,Validator,start
17,A.1.2 - Check Expiry,2024-01-01T12:15:18,Validator,complete
17,A.1.3 - Check CVV,2024-01-01T12:15:21,Validator,start
17,A.1.3 - Check CVV,2024-01-01T12:15:23,Validator,complete
17,A.1 - Basic Validation,2024-01-01T12:15:24,Validator,complete
17,A.2 - Advanced Validation,2024-01-01T12:15:28,Validator,start
17,A.2.1 - Validate Address,2024-01-01T12:15:29,Validator,start
17,A.2.2 - Validate Zip Code,2024-01-01T12:15:30,Validator,start
17,A.2.1 - Validate Address,2024-01-01T12:15:31,Validator,complete
17,A.2.2 - Validate Zip Code,2024-01-01T12:15:33,Validator,complete
17,A.2 - Advanced Validation,2024-01-01T12:15:35,Validator,complete
17,B - Fraud Checks,2024-01-01T12:15:38,FraudOrchestrator,start
17,B.1 - Run Fraud Engine,2024-01-01T12:15:42,FraudSystem,start
17,B.1 - Run Fraud Engine,2024-01-01T12:15:45,FraudSystem,complete
17,B.2 - Fraud Notification Call (Case 17),2024-01-01T12:15:46,AsyncNotifier,start
17,B.2 - Fraud Notification Call (Case 17),2024-01-01T12:15:49,AsyncNotifier,complete
17,B.3 - Parallel Checks,2024-01-01T12:15:50,FraudSystem,start
17,B.3.1 - Check Geolocation,2024-01-01T12:15:51,GeoSystem,start
17,B.3.2 - Check Transaction History,2024-01-01T12:15:52,HistorySystem,start
17,B.3.1 - Check Geolocation,2024-01-01T12:15:55,GeoSystem,complete
17,B.3.2 - Check Transaction History,2024-01-01T12:15:57,HistorySystem,complete
17,B.3 - Parallel Checks,2024-01-01T12:16:00,FraudSystem,complete
17,B - Fraud Checks,2024-01-01T12:16:03,FraudOrchestrator,complete
17,C - Fund Authorization,2024-01-01T12:16:07,FinanceSystem,start
17,C.1 - Bank API Call (Case 17),2024-01-01T12:16:10,BankSystem,start
17,C.1 - Bank API Call (Case 17),2024-01-01T12:16:12,BankSystem,complete
17,C.2 - Receive Bank Response,2024-01-01T12:16:15,BankSystem,start
17,C.2 - Receive Bank Response,2024-01-01T12:16:16,BankSystem,complete
17,C - Fund Authorization,2024-01-01T12:16:20,FinanceSystem,complete
17,D - Charge Card,2024-01-01T12:16:23,ChargeSystem,start
17,D.1 - Charge Request (Case 17),2024-01-01T12:16:24,ChargeSystem,start
17,D.1 - Charge Request (Case 17),2024-01-01T12:16:27,ChargeSystem,complete
17,D.2 - Receive Charge Response,2024-01-01T12:16:29,ChargeSystem,start
17,D.2 - Receive Charge Response,2024-01-01T12:16:32,ChargeSystem,complete
17,D.3 - Handle Charge Error,2024-01-01T12:16:35,ErrorHandler,start
17,D.3 - Handle Charge Error,2024-01-01T12:16:36,ErrorHandler,complete
17,D.1 - Charge Request Retry (Case 17),2024-01-01T12:16:38,ChargeSystem,start
17,D.1 - Charge Request Retry (Case 17),2024-01-01T12:16:41,ChargeSystem,complete
17,D.2 - Receive Charge Response Retry,2024-01-01T12:16:44,ChargeSystem,start
17,D.2 - Receive Charge Response Retry,2024-01-01T12:16:45,ChargeSystem,complete
17,D - Charge Card,2024-01-01T12:16:49,ChargeSystem,complete
17,E - Notification & Reconciliation,2024-01-01T12:16:53,Orchestrator,start
17,E.1 - Customer Notification (Case 17),2024-01-01T12:16:55,Notifier,start
17,E.1 - Customer Notification (Case 17),2024-01-01T12:16:58,Notifier,complete
17,E.2 - Merchant Notification (Case 17),2024-01-01T12:17:01,Notifier,start
17,E.2 - Merchant Notification (Case 17),2024-01-01T12:17:02,Notifier,complete
17,E.3 - Update Ledger,2024-01-01T12:17:06,LedgerSystem,start
17,E.3.1 - Insert Transaction Record,2024-01-01T12:17:10,LedgerSystem,start
17,E.3.1 - Insert Transaction Record,2024-01-01T12:17:12,LedgerSystem,complete
17,E.3.2 - Close Ledger Entry,2024-01-01T12:17:16,LedgerSystem,start
17,E.3.2 - Close Ledger Entry,2024-01-01T12:17:19,LedgerSystem,complete
17,E.3 - Update Ledger,2024-01-01T12:17:21,LedgerSystem,complete
17,E.4 - Reconcile Batch,2024-01-01T12:17:25,BatchSystem,start
17,E.4.1 - Aggregate Transactions,2024-01-01T12:17:26,BatchSystem,start
17,E.4.2 - Generate Batch Report,2024-01-01T12:17:27,ReportSystem,start
17,E.4.1 - Aggregate Transactions,2024-01-01T12:17:30,BatchSystem,complete
17,E.4.2 - Generate Batch Report,2024-01-01T12:17:34,ReportSystem,complete
17,E.4 - Reconcile Batch,2024-01-01T12:17:35,BatchSystem,complete
17,E - Notification & Reconciliation,2024-01-01T12:17:36,Orchestrator,complete
18,A - Validate Payment,2024-01-01T12:30:00,Orchestrator,start
18,A - Validate Payment,2024-01-01T12:30:01,Orchestrator,complete
18,A.1 - Basic Validation,2024-01-01T12:30:02,Validator,start
18,A.1.1 - Check Card Number,2024-01-01T12:30:03,Validator,start
